code,country,gdp_per_capita,year,meningitis,alzheimer's_diesease,parkinson's_disease,nutritional_deficiency,malaria,drowning,interpersonal_violence,maternal_disorders,hiv/aids,drug_use_disorders,tuberculosis,cardiovascular_diseases,lower_respiratory_infections,neonatal_disorders,alcohol_use_disorders,self_harm,exposure_to_forces_of_nature,diarrheal_diseases,environmental_heat_and_cold_exposure,neoplasms,conflict_and_terrorism,diabetes_mellitus,chronic_kidney_disease,poisonings,protein_energy_malnutrition,terrorism,road_injuries,chronic_respiratory_diseases,chronic_liver_diseases,digestive_diseases,fire_heat_hot_substance,acute_hepatitis,Total_deaths,Female,Male,Female_pct,Male_pct,Age_0to15,Age_16to40,Age_41to65,Age_65to87
TWN,Taiwan,18895,2017,103,8121,1940,120,0,499,329,21,183,450,878,39297,12726,378,437,4231,6,137,26,54237,0,10369,7685,75,109,0,3812,9498,6901,11089,142,10,173809,404,393,50.69008783,49.30991217,13,16,52,78
TWN,Taiwan,33426,2018,104,8385,1979,122,0,506,339,20,176,487,884,39936,12776,353,427,4282,91,133,26,55455,0,10809,7924,77,112,,3872,9642,7092,11397,143,10,177559,114,196,36.77419355,63.22580645,2,21,51,70
TWN,Taiwan,31307,2019,105,8755,2050,126,0,508,343,19,171,518,905,41061,13067,334,415,4299,0,131,25,56953,0,11324,8248,78,116,,3905,9969,7287,11756,144,10,182622,907,895,50.33296337,49.66703663,7,40,62,65
TJK,Tajikistan,46447,1990,537,592,113,65,583,771,297,138,8,13,453,11487,7987,2973,121,264,43,3872,8,3630,0,375,103,108,6,,696,1682,927,1521,355,240,39968,288,691,29.41777324,70.58222676,11,33,65,65
TJK,Tajikistan,30202,1991,430,619,118,72,547,776,385,143,12,13,465,12173,7711,2981,133,267,0,3979,8,3669,0,417,111,120,7,,691,1732,951,1470,362,222,40584,993,688,59.07198096,40.92801904,4,28,47,77
TJK,Tajikistan,3850,1992,514,646,128,79,960,840,1012,152,17,14,496,13248,7429,2991,152,290,1601,3985,9,3727,3391,461,123,147,8,14,727,1829,1009,1503,384,205,48091,955,322,74.78465153,25.21534847,3,29,58,73
TJK,Tajikistan,33558,1993,420,670,144,91,1166,919,691,159,22,13,534,14412,7415,3006,165,297,5,3928,10,3658,15872,482,135,198,9,,725,1921,1055,1543,409,198,60272,671,733,47.79202279,52.20797721,15,17,43,69
TJK,Tajikistan,8606,1994,465,670,156,113,289,1017,808,170,28,15,624,15881,7924,3047,192,325,0,4068,11,3750,414,534,152,180,12,48,740,2034,1152,1669,443,209,47140,926,425,68.54182087,31.45817913,5,35,55,85
TJK,Tajikistan,9936,1995,475,646,136,132,226,990,825,158,34,15,671,14813,7740,3051,200,310,0,3977,11,3545,446,529,147,169,15,78,658,1849,1170,1680,429,199,45324,783,662,54.18685121,45.81314879,12,35,53,85
TJK,Tajikistan,47106,1996,479,633,129,159,266,963,813,140,41,14,727,14296,7376,3037,207,300,0,3861,11,3393,2847,516,147,161,19,50,606,1748,1190,1700,414,192,46435,455,595,43.33333333,56.66666667,1,22,56,65
TJK,Tajikistan,46530,1997,478,640,139,168,116,941,714,125,49,14,742,14746,7048,3009,201,288,40,3777,11,3315,140,500,149,152,22,43,564,1753,1210,1718,401,183,43396,347,187,64.98127341,35.01872659,0,19,53,80
TJK,Tajikistan,15467,1998,475,634,153,184,119,900,596,111,57,14,744,15798,6681,2993,196,273,62,3634,10,3296,629,502,153,139,27,29,516,1780,1251,1758,386,172,44272,183,819,18.26347305,81.73652695,1,32,50,66
TJK,Tajikistan,17210,1999,470,603,155,205,76,866,489,98,67,14,759,16105,6276,2980,192,263,27,3369,10,3284,6,511,155,128,34,2,474,1713,1278,1772,372,159,42912,999,480,67.54563895,32.45436105,14,16,60,74
TJK,Tajikistan,12908,2000,465,564,156,220,99,838,399,87,77,14,807,16206,5806,2960,190,259,0,3145,9,3302,57,523,159,120,40,11,452,1650,1317,1805,359,147,42243,307,235,56.64206642,43.35793358,2,39,45,86
TJK,Tajikistan,36393,2001,464,535,159,229,116,815,337,80,87,14,876,16561,5508,2959,186,254,1,2730,9,3364,128,543,164,111,45,8,437,1616,1341,1826,350,132,41985,158,328,32.51028807,67.48971193,10,30,54,81
TJK,Tajikistan,12217,2002,457,504,162,228,79,793,293,70,97,15,914,16757,5221,2956,182,250,35,2343,9,3428,50,566,167,105,48,,425,1567,1355,1839,342,111,41368,980,374,72.37813885,27.62186115,15,36,49,73
TJK,Tajikistan,41358,2003,442,482,167,224,43,762,251,61,105,15,905,17052,4950,2976,178,253,7,2028,9,3490,10,589,169,98,48,,424,1546,1369,1845,334,96,40928,375,491,43.30254042,56.69745958,11,33,42,68
TJK,Tajikistan,6532,2004,435,466,176,216,28,755,217,58,113,17,836,17408,4723,3027,181,262,0,1740,9,3612,20,628,174,96,46,,438,1529,1419,1893,335,88,40945,903,347,72.24,27.76,11,36,51,70
TJK,Tajikistan,39750,2005,419,453,184,190,125,741,190,57,120,19,832,18027,4492,3034,187,277,24,1549,9,3770,1,685,184,96,39,0,458,1545,1478,1955,331,85,41556,110,522,17.40506329,82.59493671,1,32,48,82
TJK,Tajikistan,44884,2006,395,452,190,162,55,735,174,56,126,19,864,18430,4394,3056,187,286,25,1478,10,3858,8,721,192,94,32,,474,1577,1496,1974,346,85,41951,134,543,19.79320532,80.20679468,0,30,53,73
TJK,Tajikistan,20726,2007,368,451,196,139,24,727,161,57,127,20,842,18863,4275,3076,188,298,49,1387,10,3974,3,772,201,91,25,1,491,1593,1530,2006,325,84,42354,978,395,71.23088128,28.76911872,5,20,62,85
TJK,Tajikistan,34562,2008,313,456,204,118,15,720,158,57,125,21,808,19217,4162,3105,186,310,0,1317,10,4069,1,820,213,86,20,,512,1605,1572,2044,320,84,42648,460,380,54.76190476,45.23809524,14,29,56,80
TJK,Tajikistan,47038,2009,283,464,208,99,0,712,153,58,121,22,807,19459,4074,3129,183,325,21,1267,11,4131,17,869,227,81,16,0,530,1610,1609,2079,314,84,42963,232,584,28.43137255,71.56862745,9,39,51,75
TJK,Tajikistan,20459,2010,255,471,222,82,0,701,163,58,120,22,781,20311,3985,3111,178,342,75,1210,11,4269,102,948,247,74,12,4,547,1651,1675,2144,306,84,44161,625,563,52.60942761,47.39057239,15,27,55,77
TJK,Tajikistan,44895,2011,230,481,230,69,0,689,169,58,115,22,738,20866,3919,3094,172,359,0,1144,11,4401,28,1034,267,67,8,,568,1661,1736,2200,298,83,44717,528,592,47.14285714,52.85714286,14,30,55,76
TJK,Tajikistan,2753,2012,204,478,233,56,0,667,176,56,107,22,728,20958,3849,3079,164,374,2,1100,12,4477,53,1118,289,59,6,3,582,1651,1786,2246,287,81,44903,248,466,34.73389356,65.26610644,11,29,59,77
TJK,Tajikistan,42746,2013,177,476,231,45,0,639,187,54,103,21,738,20832,3762,3049,153,382,0,1057,11,4512,3,1194,311,51,4,,584,1625,1820,2270,274,78,44643,443,466,48.73487349,51.26512651,13,29,52,78
TJK,Tajikistan,15947,2014,156,475,236,37,0,619,194,52,101,21,755,21285,3721,3044,144,398,20,1016,11,4642,8,1315,342,45,3,1,600,1638,1885,2335,263,76,45438,784,156,83.40425532,16.59574468,0,21,52,68
TJK,Tajikistan,9811,2015,137,469,241,30,0,613,203,51,90,20,755,21852,3640,3007,135,416,12,926,11,4796,24,1452,377,39,2,12,640,1654,1956,2404,254,74,46292,104,591,14.96402878,85.03597122,10,40,56,68
TJK,Tajikistan,32598,2016,117,467,247,23,0,603,211,50,73,19,764,22500,3538,2966,126,443,4,877,12,4997,1,1631,425,33,1,2,667,1683,2052,2499,244,73,47348,823,225,78.53053435,21.46946565,7,18,42,66
TJK,Tajikistan,26934,2017,123,454,242,25,0,609,218,53,63,21,760,22601,3473,2904,134,446,13,867,12,5154,0,1649,416,37,2,1,677,1701,2099,2557,251,73,47635,556,623,47.15860899,52.84139101,9,17,49,83
TJK,Tajikistan,28932,2018,123,447,225,25,0,612,226,54,60,23,747,21923,3346,2806,141,453,6,840,12,5227,7,1639,407,39,2,,689,1665,2135,2595,254,72,46800,369,226,62.01680672,37.98319328,2,19,61,77
TJK,Tajikistan,21847,2019,125,446,217,25,0,621,234,55,60,24,743,21856,3279,2720,147,464,0,820,12,5368,0,1655,405,41,2,,705,1669,2188,2657,259,71,46868,592,160,78.72340426,21.27659574,12,22,56,85
TZA,Tanzania,19950,1990,4589,1180,288,12472,32999,993,1558,4010,35260,39,19959,26564,45027,30265,153,1772,189,33464,177,14316,0,3606,2751,806,12059,,3738,4190,5356,8352,820,625,307577,496,358,58.07962529,41.92037471,2,35,54,72
TZA,Tanzania,32488,1991,4493,1233,296,13109,33093,969,1603,3896,46430,41,20231,27286,44843,30518,156,1813,0,34095,178,14587,0,3684,2813,802,12670,,3773,4251,5434,8462,818,628,322205,703,779,47.43589744,52.56410256,2,27,54,66
TZA,Tanzania,18652,1992,4465,1291,305,13705,32817,959,1644,3817,58231,43,20502,28127,44965,30821,160,1855,0,36496,179,14895,1,3778,2882,801,13243,,3818,4320,5520,8584,818,630,339672,864,454,65.5538695,34.4461305,4,19,63,74
TZA,Tanzania,26620,1993,4721,1353,315,14230,32948,930,1698,3764,70048,46,20793,29030,45203,31246,164,1908,54,34764,181,15251,0,3884,2960,803,13748,,3890,4398,5627,8734,822,635,354148,727,556,56.66406859,43.33593141,12,20,45,76
TZA,Tanzania,35663,1994,4422,1412,325,14473,33434,945,1745,3735,81330,48,21228,29910,45374,31760,167,1957,35,35306,183,15548,1,3987,3031,802,13981,1,3947,4471,5715,8852,863,640,369628,427,433,49.65116279,50.34883721,1,23,42,81
TZA,Tanzania,49512,1995,4345,1469,333,14387,33958,914,1800,3683,91649,51,21572,30749,45238,32227,170,2002,3,35753,184,15785,0,4077,3090,797,13897,0,3989,4524,5783,8923,820,644,382816,533,824,39.27781872,60.72218128,7,35,60,86
TZA,Tanzania,2447,1996,4641,1534,344,14067,35133,912,1857,3632,100572,52,21905,31164,45189,32945,175,2033,0,33790,186,16128,0,4213,3178,798,13575,,4030,4577,5868,9152,827,651,393128,426,698,37.90035587,62.09964413,15,36,56,72
TZA,Tanzania,18051,1997,4546,1599,357,13538,36785,975,1919,3598,108123,55,22137,31839,45022,33727,182,2085,83,34500,188,16568,20,4379,3272,903,13053,1,4109,4646,5980,9397,838,662,405086,646,334,65.91836735,34.08163265,1,40,58,80
TZA,Tanzania,3732,1998,4591,1669,372,12842,38170,962,1990,3647,114228,58,22323,32811,44686,34568,188,2163,61,32678,191,17123,17,4590,3391,814,12368,11,4229,4727,6067,9603,853,678,412669,279,813,25.54945055,74.45054945,2,19,52,65
TZA,Tanzania,48875,1999,4798,1732,383,12296,38995,991,2045,3608,118955,61,22355,32990,43778,35463,195,2179,0,28837,191,17460,13,4675,3465,812,11848,,4265,4827,6544,10353,862,683,415659,675,692,49.37820044,50.62179956,6,27,65,71
TZA,Tanzania,46673,2000,4863,1802,394,11605,39213,986,2097,3521,122393,63,22348,33015,42288,36162,200,2169,37,26219,191,17608,37,4715,3510,800,11196,0,4238,4887,6913,10963,861,680,415974,524,338,60.78886311,39.21113689,9,37,55,74
TZA,Tanzania,40838,2001,5250,1851,398,10873,39868,1032,2162,3476,124346,64,22032,33281,40942,36560,202,2165,18,25270,192,17705,161,4841,3528,804,10500,2,4255,4935,7219,11389,873,671,416865,913,171,84.22509225,15.77490775,6,29,45,83
TZA,Tanzania,21859,2002,5323,1937,411,10554,38046,1131,2256,3532,125259,67,21687,33954,40680,37014,207,2170,11,24901,195,18179,164,4958,3613,829,10206,24,4334,5014,7326,11630,909,652,417173,748,651,53.46676197,46.53323803,2,35,52,84
TZA,Tanzania,28871,2003,5596,2023,426,10550,34476,1167,2386,3719,125363,71,21486,34877,40869,37558,214,2207,0,24089,201,18929,3,5135,3738,872,10218,,4499,5150,7565,12054,966,650,417057,382,939,28.91748675,71.08251325,15,21,55,74
TZA,Tanzania,38630,2004,5699,2106,441,10350,29536,1231,2483,3930,124863,75,21337,35743,40373,38058,222,2224,10,23464,206,19563,11,5301,3855,898,10030,0,4597,5270,7771,12399,998,645,413689,180,639,21.97802198,78.02197802,15,27,58,66
TZA,Tanzania,33163,2005,5769,2189,459,10171,26847,1227,2560,4127,123268,79,21264,36560,39109,38643,229,2280,3,21959,209,20126,9,5466,3975,911,9867,,4633,5374,7945,12663,1014,645,409580,341,333,50.59347181,49.40652819,12,33,65,81
TZA,Tanzania,6571,2006,5985,2271,478,9738,22804,1352,2641,4361,117194,84,21418,38034,39133,39374,236,2329,0,21347,215,20796,2,5642,4116,945,9444,,4768,5508,8046,12910,1056,654,402881,861,103,89.3153527,10.6846473,8,28,41,87
TZA,Tanzania,26883,2007,6209,2351,497,9725,18263,1322,2722,4614,104354,92,21401,39458,38894,40325,243,2384,0,21006,220,21499,6,5823,4255,965,9436,,4879,5624,8136,13111,1082,659,389555,896,247,78.39020122,21.60979878,8,28,55,71
TZA,Tanzania,41100,2008,6059,2433,520,9326,16863,1294,2765,4854,93044,103,21217,40850,37965,40904,252,2435,73,20519,222,22081,7,5994,4387,963,9043,0,4927,5709,8166,13164,1078,658,377875,358,784,31.34851138,68.65148862,9,35,50,67
TZA,Tanzania,4154,2009,5567,2509,540,9467,19367,1392,2863,5066,87009,113,21202,42226,38366,41571,259,2487,29,20043,229,22809,2,6165,4549,994,9183,,5060,5829,8161,13213,1137,664,378071,742,226,76.65289256,23.34710744,2,17,63,78
TZA,Tanzania,2195,2010,5520,2609,560,9204,20550,1376,2905,5257,80830,122,20785,43070,37839,41802,265,2524,9,19145,229,23445,21,6330,4690,1000,8923,0,5118,5914,8107,13138,1138,663,373088,503,564,47.14151828,52.85848172,7,27,44,68
TZA,Tanzania,6108,2011,5497,2713,580,9030,17850,1413,2939,5429,75933,128,20555,44227,37553,41898,272,2571,37,18325,231,24223,19,6532,4859,1010,8750,,5190,6027,7968,13098,1155,662,366674,242,203,54.38202247,45.61797753,2,30,63,77
TZA,Tanzania,49563,2012,5586,2822,603,9090,15044,1421,3030,5597,66230,136,20704,45729,38053,41992,282,2646,10,18051,236,25212,30,6782,5043,1042,8807,,5335,6207,7929,13224,1201,665,358739,171,110,60.85409253,39.14590747,0,37,64,73
TZA,Tanzania,20237,2013,4191,2934,624,8928,14613,1454,3112,5672,53911,144,21060,47104,37349,42169,291,2729,0,17587,241,26098,36,7023,5243,1054,8644,8,5447,6353,7904,13334,1220,668,347145,204,636,24.28571429,75.71428571,1,16,58,76
TZA,Tanzania,45906,2014,3997,3023,637,8189,15040,1339,3136,5632,45772,150,21350,47929,35769,41784,298,2775,31,17125,241,26515,27,7169,5357,1014,7913,4,5367,6384,7825,13279,1168,655,336894,701,554,55.85657371,44.14342629,9,17,49,80
TZA,Tanzania,19547,2015,4099,3119,653,8390,16496,1432,3262,5487,40967,155,21979,49040,36727,41530,307,2836,59,17702,250,27361,30,7369,5545,1048,8113,10,5521,6538,7856,13501,1223,662,339267,846,760,52.67745953,47.32254047,9,19,43,65
TZA,Tanzania,8127,2016,4057,3227,672,8160,16749,1437,3328,5524,38209,164,21776,50380,36082,41058,315,2913,33,17721,251,28244,42,7595,5710,1048,7883,3,5609,6646,7987,13795,1228,661,338507,431,681,38.75899281,61.24100719,12,37,59,86
TZA,Tanzania,40366,2017,3982,3357,698,7869,16630,1371,3372,5538,34451,174,21164,51769,35082,40675,327,3015,7,17546,248,29331,5,7866,5884,1043,7592,8,5710,6771,8264,14198,1224,661,335832,939,507,64.93775934,35.06224066,2,24,42,74
TZA,Tanzania,9236,2018,3864,3512,728,7329,16889,1322,3424,5514,29700,184,20576,53211,33901,40043,339,3125,15,16426,245,30436,17,8165,6068,1032,7054,,5782,6897,8407,14361,1212,647,330425,722,983,42.34604106,57.65395894,2,21,51,81
TZA,Tanzania,8572,2019,3765,3644,754,6887,17014,1270,3462,5506,27125,193,20170,54489,32990,39594,350,3231,0,15742,242,31417,19,8430,6232,1020,6613,,5824,7001,8547,14522,1198,637,327888,393,971,28.81231672,71.18768328,8,22,61,74
THA,Thailand,14903,2007,1231,11384,2404,758,170,5473,6019,519,19395,401,8493,86180,15463,3976,641,7409,53,5132,39,81637,782,12113,17032,242,689,264,20880,22047,14607,23855,635,261,370184,286,621,31.53252481,68.46747519,8,40,53,79
THA,Thailand,13063,2008,1176,11944,2519,750,135,5391,5662,493,17638,373,8320,86876,16554,3726,630,7256,39,5145,38,83758,496,12305,17752,232,685,166,20629,21937,15017,24597,641,259,373139,674,119,84.99369483,15.00630517,2,16,49,69
THA,Thailand,6721,2009,1125,12485,2605,738,124,5290,5266,459,16590,347,8112,86890,17524,3339,616,7039,18,5128,37,85440,530,12370,18294,219,676,270,20110,21705,15293,25136,706,257,374738,244,841,22.48847926,77.51152074,14,29,57,78
THA,Thailand,7369,1990,1359,5158,1219,1741,1375,6154,9143,817,1026,218,15337,63996,10745,11205,672,7044,49,7345,37,48818,42,8845,9768,273,1547,22,22029,20374,10446,17334,557,391,285086,794,131,85.83783784,14.16216216,11,25,48,86
THA,Thailand,27590,1991,1324,5457,1317,1705,897,5973,9449,797,2614,244,15289,67586,10680,10420,721,7584,55,6899,38,51655,11,9470,10372,281,1510,11,23369,21266,10814,17944,594,379,296725,691,288,70.58222676,29.41777324,11,25,64,66
THA,Thailand,41663,1992,1300,5749,1398,1658,780,5924,9545,753,5000,273,14955,70177,10559,9772,765,8047,6,6484,38,53990,39,9962,10874,288,1465,39,24581,21859,11048,18336,586,365,306615,931,417,69.0652819,30.9347181,0,32,61,77
THA,Thailand,37733,1993,1296,6019,1461,1614,537,5943,9800,739,8266,313,14818,72529,10502,9214,821,8760,45,6194,38,56249,1,10438,11430,302,1423,,26577,22333,11329,18774,612,360,318737,104,314,24.88038278,75.11961722,1,22,57,71
THA,Thailand,48160,1994,1320,6281,1527,1578,456,6401,10149,757,12214,364,15082,75329,10511,8710,884,9699,130,5997,40,58767,18,10982,12106,323,1389,17,29217,22966,11640,19261,648,360,335123,432,440,49.5412844,50.4587156,0,23,61,85
THA,Thailand,42835,1995,1342,6573,1587,1541,404,6662,10412,805,16624,430,14776,77663,10489,8219,945,10774,258,5742,40,61430,25,11487,12716,345,1354,19,32126,23396,11941,19704,690,362,350881,899,496,64.44444444,35.55555556,15,39,55,65
THA,Thailand,2850,1996,1359,6912,1650,1509,430,6816,10429,857,20993,497,14081,79900,10486,7672,990,11599,100,5477,40,64560,24,12035,13231,361,1323,10,34153,23716,12230,20108,711,359,364618,248,800,23.66412214,76.33587786,15,24,56,83
THA,Thailand,35252,1997,1249,7217,1608,1400,416,6068,9921,779,25228,487,12470,75643,9786,7115,915,10704,212,5185,37,62976,27,11480,12544,332,1223,18,31027,22291,11448,18960,744,320,349830,203,918,18.1088314,81.8911686,3,33,63,87
THA,Thailand,21281,1998,1235,7639,1717,1370,543,6008,9923,864,28859,488,12183,78596,10019,6629,918,10324,1,5205,36,66270,15,11812,12890,321,1193,4,28653,23276,11633,19256,638,305,358823,165,212,43.76657825,56.23342175,8,31,61,75
THA,Thailand,12528,1999,1338,8020,1838,1300,502,6331,9758,927,31836,544,12056,84458,10689,6203,971,10680,24,5339,38,71663,3,12651,14190,340,1128,0,29536,24437,12531,20589,670,300,380890,700,915,43.34365325,56.65634675,6,20,50,76
THA,Thailand,48207,2000,1444,8285,1845,1144,318,6403,9401,917,34113,547,11451,84185,11028,5814,918,10272,109,5311,38,72636,15,12621,14773,339,993,7,28444,23901,12796,20872,673,275,381888,109,952,10.27332705,89.72667295,4,35,42,81
THA,Thailand,31742,2001,1504,8522,1768,964,233,6431,8890,834,35471,536,10385,79669,11110,5455,821,9696,222,5123,36,70081,36,11567,14416,328,841,11,27049,22171,12618,20463,666,246,368163,731,467,61.01836394,38.98163606,0,36,61,84
THA,Thailand,32131,2002,1608,8930,1837,885,182,6619,8626,830,35798,542,9795,81240,11845,5122,783,9636,190,5088,37,72423,39,11544,15067,331,773,16,27091,22192,13145,21213,688,234,374349,598,568,51.2864494,48.7135506,8,24,51,77
THA,Thailand,21193,2003,1652,9292,1874,807,187,6444,8366,772,34901,530,9140,81296,12311,4828,750,9344,9,5012,37,74255,32,11274,15441,326,705,6,26355,22028,13548,21760,694,217,374193,750,219,77.3993808,22.6006192,1,16,62,70
THA,Thailand,13459,2004,1472,9838,2046,801,135,5879,7323,636,33089,486,8991,83785,12950,4591,702,8427,8375,5046,39,75922,342,11601,15579,290,711,32,24510,22314,13604,22063,651,246,382476,384,112,77.41935484,22.58064516,10,22,47,67
THA,Thailand,12275,2005,1337,10357,2184,787,155,5557,6608,523,29303,448,8706,85153,13487,4313,667,7633,68,5054,41,77591,624,11679,15604,261,707,130,22708,22383,13627,22269,613,276,370853,776,571,57.6095026,42.3904974,12,27,61,71
THA,Thailand,31819,2006,1270,10847,2288,769,146,5500,6249,519,23476,425,8615,85479,14397,4105,651,7488,298,5089,39,79434,735,11904,16305,250,696,194,21594,22180,14125,23046,622,263,368998,953,336,73.93328161,26.06671839,14,16,51,80
THA,Thailand,28209,2010,1102,13132,2752,745,131,5255,5154,438,16261,341,8137,89053,18926,2959,619,7029,297,5190,37,88792,515,12761,19223,213,684,154,20167,21913,15863,26117,652,258,384870,402,403,49.9378882,50.0621118,9,18,58,79
THA,Thailand,48699,2011,1068,13732,2823,734,99,5146,5100,409,16044,339,8009,89282,20005,2764,616,6924,796,5214,36,91007,579,13018,19926,205,675,152,19972,21719,16249,26774,651,255,390322,541,818,39.80868286,60.19131714,3,17,60,67
THA,Thailand,8718,2012,1049,14401,2891,740,70,5009,5127,398,16875,341,7828,89655,21162,2679,614,6845,141,5251,37,92723,527,13451,20412,199,682,209,19786,21176,16649,27296,652,246,395121,943,835,53.03712036,46.96287964,1,32,62,70
THA,Thailand,43325,2013,1012,15192,2995,765,81,4819,5050,364,19269,340,7641,90755,22577,2468,606,6650,85,5322,37,93810,547,14081,20993,191,708,255,19174,20618,16968,27722,682,233,402010,957,183,83.94736842,16.05263158,13,19,50,87
THA,Thailand,45528,2014,1016,16083,3145,794,68,4654,4164,352,20839,349,7552,93587,24439,2385,611,6689,33,5478,102,96260,281,15059,21975,151,739,192,19246,20590,17545,28538,647,220,413783,805,592,57.62347888,42.37652112,1,20,58,66
THA,Thailand,15476,2015,1021,17050,3321,824,7,4613,4167,322,21103,368,7506,96931,26340,2302,615,6806,4,5664,42,99068,174,16137,23039,153,772,116,19379,20642,18077,29328,657,200,426748,770,151,83.60477742,16.39522258,6,38,62,73
THA,Thailand,19941,2016,1048,18144,3543,865,6,4744,4164,316,20543,398,7615,102483,28256,2292,629,7025,33,5849,58,103557,174,17385,24491,157,816,120,19839,21412,18827,30538,693,203,446223,607,666,47.68263943,52.31736057,12,37,47,81
THA,Thailand,29943,2017,1038,19228,3714,909,2,4643,4118,297,19544,425,7658,106585,29292,1988,631,7090,150,6014,44,107299,115,18017,25365,156,856,72,19726,22241,19105,31254,676,198,458450,198,811,19.62338949,80.37661051,2,24,62,85
THA,Thailand,34591,2018,1040,20380,3912,953,2,4587,4097,288,18405,459,7731,111404,30336,1820,631,7149,0,6110,44,111493,236,18847,26453,156,897,,19589,23139,19343,31943,683,195,472322,278,325,46.10281924,53.89718076,8,22,46,86
THA,Thailand,12209,2019,1037,21553,4082,992,1,4519,4035,282,17215,486,7775,115830,31037,1692,634,7107,7,6211,44,115544,60,19570,27446,155,934,,19541,23925,19603,32635,687,193,484832,752,159,82.54665203,17.45334797,4,18,57,68
TLS,Timor,32409,1990,95,28,6,526,348,107,28,163,19,1,417,625,1399,919,6,52,0,569,2,294,211,63,93,7,510,,112,244,104,225,20,21,7214,711,524,57.5708502,42.4291498,3,18,41,86
TLS,Timor,5026,1991,94,28,6,485,345,108,28,157,46,1,414,638,1377,908,6,50,0,563,2,298,358,64,94,7,470,,111,246,104,227,19,21,7275,539,293,64.78365385,35.21634615,13,35,44,84
TLS,Timor,45986,1992,93,29,7,455,232,110,29,159,84,1,414,662,1358,897,6,51,0,561,2,310,293,67,97,7,441,,114,252,108,233,19,21,7112,967,621,60.89420655,39.10579345,0,36,54,83
TLS,Timor,2002,1993,92,29,7,426,166,106,29,160,125,1,407,687,1323,885,6,52,0,549,2,320,374,69,99,7,413,,117,257,110,239,19,20,7096,505,233,68.42818428,31.57181572,6,17,47,78
TLS,Timor,42635,1994,88,30,7,393,164,105,29,156,164,1,398,705,1265,870,6,51,0,533,2,324,293,70,100,7,381,,115,259,111,240,18,19,6904,341,500,40.5469679,59.4530321,9,27,47,71
TLS,Timor,12093,1995,83,30,7,363,143,101,29,149,197,1,397,729,1203,859,6,50,0,519,2,332,374,72,102,6,351,,114,261,113,244,17,19,6873,888,805,52.45126994,47.54873006,10,28,56,77
TLS,Timor,21801,1996,78,31,8,333,110,95,28,144,222,1,397,751,1133,852,6,49,0,511,2,336,0,73,103,6,321,,112,262,113,245,16,18,6356,772,329,70.11807448,29.88192552,9,34,62,74
TLS,Timor,11860,1997,72,32,8,307,174,88,27,138,239,1,379,768,1056,838,6,45,0,486,2,336,455,74,102,5,295,,107,261,112,243,15,16,6687,492,395,55.46786922,44.53213078,15,27,61,81
TLS,Timor,45254,1998,69,33,9,296,136,87,26,138,251,1,358,811,1002,832,6,45,0,466,2,350,472,77,105,5,285,,109,268,117,251,15,15,6637,607,101,85.73446328,14.26553672,7,35,42,87
TLS,Timor,29630,1999,66,34,9,286,136,85,26,136,260,1,354,855,959,824,6,44,0,458,2,357,2618,79,107,5,274,,110,275,119,256,14,15,8770,309,443,41.09042553,58.90957447,9,30,51,75
